IL,Name,SMILES,logEC50,Dataset,Normalized SMILES
334,1-Hexyl-4-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCCCC[N+]1=CC=C(C=C1)C,2.17,Training,C(CCCC)C[n+]1ccc(C)cc1.F[B-](F)(F)F
334,1-Hexyl-4-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCCCC[N+]1=CC=C(C=C1)C,2.17,Training,F[B-](F)(F)F.[n+]1(ccc(C)cc1)CCCCCC
334,1-Hexyl-4-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCCCC[N+]1=CC=C(C=C1)C,2.17,Training,F[B-](F)(F)F.c1cc(cc[n+]1CCCCCC)C
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,O(CC)C[n+]1ccccc1.[Cl-]
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,[Cl-].[n+]1(COCC)ccccc1
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,[Cl-].[n+]1(ccccc1)COCC
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,C(OC[n+]1ccccc1)C.[Cl-]
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,[Cl-].[n+]1(ccccc1)COCC
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,O(C[n+]1ccccc1)CC.[Cl-]
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,[Cl-].c1cc[n+](COCC)cc1
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,[Cl-].c1ccc[n+](COCC)c1
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,C([n+]1ccccc1)OCC.[Cl-]
335,1-(Ethoxymethyl)pyridinium chloride,CCOC[N+]1=CC=CC=C1.[Cl-],3.32,Training,[Cl-].c1c[n+](ccc1)COCC
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,C(CC)C[n+]1c(C)cccc1.F[B-](F)(F)F
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,CCCC[n+]1ccccc1C.F[B-](F)(F)F
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,CCCC[n+]1ccccc1C.F[B-](F)(F)F
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,F[B-](F)(F)F.c1[n+](CCCC)c(ccc1)C
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,C(CC[n+]1ccccc1C)C.F[B-](F)(F)F
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,F[B-](F)(F)F.c1cc[n+](CCCC)c(C)c1
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,C(C[n+]1ccccc1C)CC.[B-](F)(F)(F)F
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,[B-](F)(F)(F)F.c1(cccc[n+]1CCCC)C
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,[B-](F)(F)(F)F.c1[n+](c(ccc1)C)CCCC
336,1-Butyl-2-methylpyridinium tetrafluoroborate,[B-](F)(F)(F)F.CCCC[N+]1=CC=CC=C1C,3.25,Training,[B-](F)(F)(F)F.c1[n+](c(ccc1)C)CCCC
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,C(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F.c1ccc[n+](CCC)c1
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,O=S(=O)(C(F)(F)F)[N-]S(C(F)(F)F)(=O)=O.c1cc[n+](cc1)CCC
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,S(=O)([N-]S(=O)(=O)C(F)(F)F)(=O)C(F)(F)F.[n+]1(ccccc1)CCC
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,C(F)(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O.CCC[n+]1ccccc1
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,FC(F)(F)S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O.c1cc[n+](CCC)cc1
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,O=S(=O)(C(F)(F)F)[N-]S(=O)(=O)C(F)(F)F.c1cc[n+](CCC)cc1
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,O=S([N-]S(=O)(C(F)(F)F)=O)(=O)C(F)(F)F.[n+]1(CCC)ccccc1
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,C(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)(F)F.c1c[n+](CCC)ccc1
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,FC(F)(F)S(=O)([N-]S(=O)(=O)C(F)(F)F)=O.c1ccc[n+](c1)CCC
337,1-Propylpyridinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.2,Training,FC(F)(F)S([N-]S(C(F)(F)F)(=O)=O)(=O)=O.c1[n+](cccc1)CCC
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,C(CCC)C[n+]1ccccc1.[Br-]
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,[Br-].c1ccc[n+](c1)CCCCC
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,[Br-].[n+]1(ccccc1)CCCCC
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,CCCCC[n+]1ccccc1.[Br-]
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,C(CCC)C[n+]1ccccc1.[Br-]
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,[Br-].c1cccc[n+]1CCCCC
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,C(CCC[n+]1ccccc1)C.[Br-]
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,[Br-].[n+]1(CCCCC)ccccc1
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,[Br-].c1ccc[n+](CCCCC)c1
338,1-Pentylpyridinium bromide,CCCCC[N+]1=CC=CC=C1.[Br-],3.15,Training,[Br-].c1cccc[n+]1CCCCC
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,[Cl-].c1([n+](CCCC)cccc1)C
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,[Cl-].c1ccc(C)[n+](CCCC)c1
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,[Cl-].c1cccc([n+]1CCCC)C
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,[Cl-].c1c([n+](CCCC)ccc1)C
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,C(C[n+]1c(cccc1)C)CC.[Cl-]
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,Cc1[n+](CCCC)cccc1.[Cl-]
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,[Cl-].c1cccc([n+]1CCCC)C
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,[Cl-].c1cccc(C)[n+]1CCCC
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,Cc1[n+](CCCC)cccc1.[Cl-]
339,1-Butyl-2-methylpyridinium chloride,CCCC[N+]1=CC=CC=C1C.[Cl-],3.75,Training,C(CC)C[n+]1c(cccc1)C.[Cl-]
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,[Cl-].c1ccccc1C[N+](CCCCCCCCCCCCCC)(C)C
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,C(CCCCCCCCCCC)CC[N+](Cc1ccccc1)(C)C.[Cl-]
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,C(CCC[N+](C)(C)Cc1ccccc1)CCCCCCCCCC.[Cl-]
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,C(CCCCCCCCCCCCC)[N+](C)(Cc1ccccc1)C.[Cl-]
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,CCCCCCCCCCCCCC[N+](C)(Cc1ccccc1)C.[Cl-]
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,C(CCCCCCCC)CCCCC[N+](C)(C)Cc1ccccc1.[Cl-]
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,[Cl-].c1(C[N+](C)(CCCCCCCCCCCCCC)C)ccccc1
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,C(CCCCCCC[N+](C)(C)Cc1ccccc1)CCCCCC.[Cl-]
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,[Cl-].c1ccccc1C[N+](CCCCCCCCCCCCCC)(C)C
340,Benzyldimethyltetradecylammonium chloride,CCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Cl-],0.16,Training,C([N+](Cc1ccccc1)(C)C)CCCCCCCCCCCCC.[Cl-]
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C(C[N+]1(CCCCC1)C)C.FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C1CCCC[N+]1(CCC)C.O=S(=O)([N-]S(=O)(C(F)(F)F)=O)C(F)(F)F
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F.[N+]1(CCC)(CCCCC1)C
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C[N+]1(CCCCC1)CCC.FC(F)(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)F
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C(CC)[N+]1(C)CCCCC1.O=S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)=O
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C([N+]1(C)CCCCC1)CC.S([N-]S(C(F)(F)F)(=O)=O)(=O)(=O)C(F)(F)F
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C1C[N+](C)(CCC)CCC1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C1CCC[N+](C1)(CCC)C.FC(F)(S(=O)([N-]S(=O)(=O)C(F)(F)F)=O)F
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C1CC[N+](C)(CCC)CC1.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O
341,1-Methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)amide,CCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.16,Training,C(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)(F)(F)F.C[N+]1(CCCCC1)CCC
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,C([N+]1(CCCCC1)C)COC.S(C(F)(F)F)([N-]S(=O)(C(F)(F)F)=O)(=O)=O
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,C(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)(F)F.COCC[N+]1(CCCCC1)C
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,C1[N+](C)(CCOC)CCCC1.[N-](S(=O)(=O)C(F)(F)F)S(C(F)(F)F)(=O)=O
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,FC(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F.[N+]1(C)(CCOC)CCCCC1
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,C(COC)[N+]1(C)CCCCC1.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,C1CCCC[N+]1(C)CCOC.S(C(F)(F)F)([N-]S(C(F)(F)F)(=O)=O)(=O)=O
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,C1[N+](CCOC)(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,C1CCCC[N+]1(C)CCOC.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F.O(CC[N+]1(CCCCC1)C)C
342,1-(2-Methoxyethyl)-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,C[N+]1(CCCCC1)CCOC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.25,Training,C(OC)C[N+]1(CCCCC1)C.FC(F)(F)S(=O)([N-]S(=O)(C(F)(F)F)=O)=O
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C1[N+](CCCC1)(CCCC)C.FC(F)(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)F
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C([N+]1(C)CCCCC1)CCC.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C(CC[N+]1(C)CCCCC1)C.FC(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)(F)F
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C1CC[N+](CCCC)(CC1)C.FC(S(=O)(=O)[N-]S(C(F)(F)F)(=O)=O)(F)F
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C(C[N+]1(C)CCCCC1)CC.FC(S([N-]S(=O)(C(F)(F)F)=O)(=O)=O)(F)F
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C(CC[N+]1(CCCCC1)C)C.C(F)(F)(S(=O)(=O)[N-]S(=O)(C(F)(F)F)=O)F
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C(F)(F)(S(=O)([N-]S(C(F)(F)F)(=O)=O)=O)F.C1CC[N+](CCCC)(CC1)C
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C(CC[N+]1(C)CCCCC1)C.[N-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C[N+]1(CCCCC1)CCCC.O=S(C(F)(F)F)(=O)[N-]S(C(F)(F)F)(=O)=O
343,1-Butyl-1-methylpiperidinium bis(trifluoromethylsulfonyl)amide,CCCC[N+]1(CCCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,3.41,Training,C([N+]1(C)CCCCC1)CCC.FC(S([N-]S(=O)(=O)C(F)(F)F)(=O)=O)(F)F
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,CCCCCC[n+]1ccccc1.[Cl-]
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,[Cl-].[n+]1(CCCCCC)ccccc1
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,C([n+]1ccccc1)CCCCC.[Cl-]
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,[Cl-].c1cccc[n+]1CCCCCC
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,C(CCCCC)[n+]1ccccc1.[Cl-]
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,[Cl-].c1cc[n+](cc1)CCCCCC
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,[Cl-].c1cc[n+](CCCCCC)cc1
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,[Cl-].c1c[n+](CCCCCC)ccc1
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,CCCCCC[n+]1ccccc1.[Cl-]
344,1-Hexylpyridinium chloride,CCCCCC[N+]1=CC=CC=C1.[Cl-],2.8,Training,[Cl-].c1[n+](CCCCCC)cccc1
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,N#CC[n+]1ccccc1.[Cl-]
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,[Cl-].c1[n+](cccc1)CC#N
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,N#CC[n+]1ccccc1.[Cl-]
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,[Cl-].c1[n+](CC#N)cccc1
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,[Cl-].c1[n+](CC#N)cccc1
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,C(#N)C[n+]1ccccc1.[Cl-]
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,[Cl-].c1c[n+](ccc1)CC#N
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,[Cl-].c1cc[n+](CC#N)cc1
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,[Cl-].c1cccc[n+]1CC#N
345,1-(Cyanomethyl)pyridinium chloride,C1=CC=[N+](C=C1)CC#N.[Cl-],3.79,Training,[Cl-].c1cccc[n+]1CC#N
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,C(CCCCCC)CCCn1cc[n+](C)c1.[Cl-]
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,C(CC)CCCCCCCn1c[n+](C)cc1.[Cl-]
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,C(CCCCCCCCn1c[n+](C)cc1)C.[Cl-]
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,C(CCCCCC)CCCn1c[n+](cc1)C.[Cl-]
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,[Cl-].n1(c[n+](C)cc1)CCCCCCCCCC
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,[Cl-].c1[n+](C)cn(c1)CCCCCCCCCC
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,C(CCCn1c[n+](cc1)C)CCCCCC.[Cl-]
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,[Cl-].c1n(CCCCCCCCCC)cc[n+]1C
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,C(CCn1cc[n+](c1)C)CCCCCCC.[Cl-]
346,1-Decyl-3-methyl-3H-imidazolium chloride,CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],1.34,Test,[Cl-].c1n(CCCCCCCCCC)c[n+](C)c1
347,1-Hexyl-3-methyl-3H-imidazolium chloride,CCCCCCN1C=C[N+](=C1)C.[Cl-],2.82,Training,C(CCn1c[n+](cc1)C)CCC.[Cl-]
